id,sku,entity_type_id,attribute_set_id,name,weight,status,visibility,price,tax,category_ids,media,short_desc,desc
4697,GH96-09855A,4,4,"Samsung SM-G935F S7 Edge Camera Module Main 12MP Original",0.0000,2,4,545.0000,0,528,/s/7/s7_edge_original_kamera.jpg,"Samsung SM-G935F S7 Edge Camera Module Main 12MP Original","Samsung SM-G935F S7 Edge Camera Module (Main) 12MP Original<br />
<p>Compatible With: Samsung SM-G935F S7 Edge</p>
<p>Features: <br />This Samsung SM-G935F S7 Edge Replacement is 100%original and brand new.<br /> It is compatible with Samsung SM-G935F S7 Edge only.</p>
<p>How to Install/Tips: <br />Please try to handle the repair or replacement work in a dry and dust free environment without direct sunlight. <br />The replacement of this Samsung SM-G935F S7 Edge part needs professional skills. You should be very careful not to damage the clips around if you assemble it by yourself.</p>
<p><strong>NOTE: </strong><br /><strong>The installation of this part should be done by a qualified person. GSP is not responsible for any damage caused during installation.</strong></p>
<br /><br /><br />"
4705,SAMG935F09,4,4,"Samsung SM-G935F S7 Edge Back Cover White",0.0000,1,4,122.0000,0,528,/s/a/samg935f09.jpg;/s/a/samg935f09-1.jpg,"Samsung SM-G935F S7 Edge Back Cover White","Samsung SM-G935F S7 Edge Back Cover White"
4706,SAMG935F10,4,4,"Samsung SM-G935F Galaxy S7 Edge Back Cover Gold",1.0000,1,4,85.0000,0,528,/s/a/samg935f10-2.jpg;/s/a/samg935f10_1.jpg,"Samsung SM-G935F Galaxy S7 Edge Back Cover Gold","Samsung SM-G935F Galaxy S7 Edge Back Cover Gold"
4707,SAMG935F11,4,4,"Samsung SM-G935F Galaxy S7 Edge Back Cover Blue",1.0000,1,4,85.0000,0,528,/s/a/samg935f11_-2.jpg;/s/a/samg935f11_-1.jpg,"Samsung SM-G935F Galaxy S7 Edge Back Cover Blue","Samsung SM-G935F S7 Edge Back Cover Blue"
4740,SAMG930F14,4,4,"Samsung SM-G930/G935F Galaxy S7/S7 Edge Camera Lens Kit White",1.0000,1,4,12.0000,0,524;528,/s/a/samg930f14-1.jpg;/s/a/samg930f14-2.jpg,"Samsung SM-G930/G935F Galaxy S7/S7 Edge Camera Lens Kit White",
4741,SAMG930F13,4,4,"Samsung SM-G930/G935 S7/S7 Edge Camera Lens Kit Black",1.0000,1,4,14.0000,0,524;528,/s/a/samg930f13-2.jpg;/s/a/samg930f13-1_1.jpg,"Samsung SM-G930/G935 S7/S7 Edge Camera Lens Kit Black",
4754,GH97-18533B,4,4,"Samsung SM-G935F Galaxy S7 Edge Display Silver",1.0000,2,4,1970.0000,0,528,/s/a/samsung-g935f-galaxy-s7-edge-lcd-display-module-si.jpg,"Original part manufactured by Samsung.","Samsung SM-G935F Galaxy S7 Edge Display Silver"
4765,SAMG930F15,4,4,"Samsung SM-G930/G935F Galaxy S7/S7 Edge Camera Lens Kit Gold",1.0000,1,4,13.0000,0,524;528,/s/a/samg930f15-1_1.jpg;/s/a/samg930f15-2.jpg,"Samsung SM-G930/G935F Galaxy S7/S7 Edge Camera Lens Kit Gold",
4849,GH97-18533D,4,4,"Samsung SM-G935F Galaxy S7 Edge LCD Display White",1.0000,2,4,1970.0000,0,528,/s/a/samsung-g935f-galaxy-s7-edge-lcd-display-module-si_1.jpg,"Original part manufactured by Samsung.","Samsung SM-G935F Galaxy S7 Edge LCD Display White"
5269,GH82-11346B,4,4,"Samsung SM-G935F Galaxy S7 Edge Back Cover Silver Original",0.0000,2,4,325.0000,0,528,/g/h/gh82-11346b-1.jpg;/g/h/gh82-11346b-2.jpg,"Samsung SM-G935F Galaxy S7 Edge Back Cover Silver Original",amer
5270,GH82-11346E,4,4,"Samsung SM-G935F Galaxy Galaxy S7 Edge Back Cover Original Pink",0.0000,2,4,325.0000,0,528,/g/h/gh82-11346e-1_1_1.jpg;/g/h/gh82-11346e-2_1_1.jpg,"Samsung SM-G935F Galaxy Galaxy S7 Edge Back Cover Original Pink",
5367,GH43-04575B,4,4,"Samsung SM-G935F S7 Edge Battery EB-BG935ABE",0.0000,2,4,255.0000,0,528,/s/7/s7_edge_3__1.jpg;/s/7/s7_edge_2__1.jpg;/s/7/s7_edge_1__1.jpg,"Samsung SM-G935F S7 Edge Battery EB-BG935ABE","Samsung SM-G935F S7 Edge Battery EB-BG935ABE<br />Compatible With: Samsung SM-G935F S7 Edge<br /><br />Features:<br />● This Samsung SM-G935F S7 Edge battery replacement is brand new and original.<br />● If your battery is broken, this replacement part should be ideal for your Samsung SM-G935F S7 Edge.<br />● This battery replacement is compatible with Samsung SM-G935F S7 Edge only.<br /><br />How to Install / Tips:<br />● Please choose the right part before placing an order.<br />● Please try to handle the repair or replacement work in a dry and dust free environment without direct sunlight.<br />● Special tooling is required for the repair or replacement work.<br /><br /><strong>NOTE:</strong><br /><strong>● The installation of any new parts should be done by a qualified person. GSP is not responsible for any damage caused during installation.</strong>"
5544,SAMG935F20,4,4,"Samsung SM-G935F Galaxy S7 Edge LCD Front Adhesive",1.0000,1,4,11.0000,0,528,/s/a/samg935f20_1.jpg,"Samsung SM-G935F Galaxy S7 Edge LCD Front Adhesive","Samsung SM-G935F S7 Edge LCD Front Adhesive"
5546,GH97-18533A,4,4,"Samsung SM-G935F Galaxy S7 Edge Display Black",1.0000,2,4,1970.0000,0,528,/g/h/gh97-18533a-2.jpg;/g/h/gh97-18533a-1_1.jpg,"Original part manufactured by Samsung.","Samsung SM-G935F Galaxy S7 Edge Display Black"
5547,GH97-18533C,4,4,"Samsung SM-G935F Galaxy S7 Edge Display Gold",1.0000,2,4,1970.0000,0,528,/g/h/gh97-18533c-2.jpg;/g/h/gh97-18533c-1_1.jpg,"Original part manufactured by Samsung.","Samsung SM-G935F Galaxy S7 Edge Display Gold"
5703,SAMG935F13,4,4,"Samsung SM-G935F Galaxy S7 Edge LCD Display Original Assembled White with Frame",1.0000,2,4,2299.0000,0,528,/s/a/samg935f38-2.jpg;/s/a/samg935f38-3.jpg,"Samsung SM-G935F Galaxy S7 Edge LCD Display Original Assembled White with Frame","S7 Edge LCD White Change Glass with Frame"
5704,SAMG935F14,4,4,"Samsung SM-G935F Galaxy S7 Edge LCD Display Original Assembled Gold With Frame",0.0000,2,4,2299.0000,0,528,/s/a/samg935f36.jpg;/s/a/samg935f36-2.jpg,"Samsung SM-G935F Galaxy S7 Edge LCD Display Original Assembled Gold With Frame","S7 Edge LCD Gold Change Glass with Frame"
5705,SAMG935F15,4,4,"Samsung SM-G935F Galaxy S7 Edge LCD Display Original Assembled Blue With Frame",0.0000,2,4,2299.0000,0,528,/s/a/samg935f37-3.jpg;/s/a/samg935f37.jpg;/s/a/samg935f37-4.jpg;/s/a/samg935f37-2.jpg,"Samsung SM-G935F Galaxy S7 Edge LCD Display Original Assembled Blue With Frame","S7 Edge LCD Blue Change Glass with Frame"
5706,SAMG935F16,4,4,"Samsung SM-G935F Galaxy S7 Edge LCD Display Original Assembled Silver With Frame",1.0000,2,4,2299.0000,0,528,/s/i/silver.jpg,"Samsung SM-G935F Galaxy S7 Edge LCD Display Original Assembled Silver With Frame",
5775,SAMG935F31,4,4,"Samsung SM-G935F Galaxy S7 Edge Battery Original",1.0000,1,4,132.0000,0,528,/s/a/samg935f31_-2.jpg;/s/a/samg935f31_-1.jpg,"Samsung SM-G935F Galaxy S7 Edge Battery Original","Samsung SM-G935F Galaxy S7 Edge Battery Original"
6223,SAMG935F38,4,4,"Samsung SM-G935F Galaxy S7 Edge - LCD Complete Original New",0.0000,2,4,2300.0000,0,528,/s/a/samg935f38-2_1.jpg;/s/a/samg935f38_1.jpg;/s/a/samg935f38-3_1.jpg;/s/a/samg935f38-4_1.jpg,"Samsung SM-G935F Galaxy S7 Edge - LCD Complete Original New","Samsung SM-G935F Galaxy S7 Edge - LCD Complete Original New"
6224,SAMG935F36,4,4,"Samsung SM-G935F Galaxy S7 Edge - LCD Complete Original New",0.0000,2,4,2045.0000,0,528,/s/a/samg935f36_1.jpg;/s/a/samg935f36-2_1.jpg,"Samsung SM-G935F Galaxy S7 Edge - LCD Complete Original New","Samsung SM-G935F Galaxy S7 Edge - LCD Complete Original New"
6226,SAMG935F37,4,4,"Samsung SM-G935F Galaxy S7 Edge - LCD Complete Original New",0.0000,2,4,2300.0000,0,528,/s/a/samg935f37-4_1.jpg;/s/a/samg935f37_1.jpg;/s/a/samg935f37-2_1.jpg;/s/a/samg935f37-3_1.jpg,"Samsung SM-G935F Galaxy S7 Edge - LCD Complete Original New","Samsung SM-G935F Galaxy S7 Edge - LCD Complete Original New"
6234,SAMG935F41,4,4,"Samsung SM-G935F Galaxy S7 Edge Sensor Flex Cable",1.0000,1,4,39.0000,0,528,/s/a/samg935f41__1.jpg;/s/a/samg935f41_.jpg,"Samsung SM-G935F Galaxy S7 Edge Sensor Flex Cable","Samsung SM-G935F Galaxy S7 Edge - Sensor Flex-Cable"
6235,SAMG935F42,4,4,"Samsung SM-G935F Galaxy S7 Edge Volume Flex Cable",1.0000,1,4,20.0000,0,528,/s/a/samg935f42_.jpg;/s/a/samg935f42__1.jpg,"Samsung SM-G935F Galaxy S7 Edge Volume Flex Cable","Samsung SM-G935F Galaxy S7 Edge - Volume Flex-Cable"
6236,SAMG935F39,4,4,"Samsung SM-G935F Galaxy S7 Edge - Sim / SD Card Tray Black",1.0000,1,4,12.0000,0,528,/s/a/samg935f39_.jpg;/s/a/samg935f39__1.jpg,"Samsung SM-G935F Galaxy S7 Edge - Sim / SD Card Tray Black","Samsung SM-G935F Galaxy S7 Edge - Sim / SD Card Tray Black"
6237,SAMG935F40,4,4,"Samsung SM-G935F Galaxy S7 Edge Sim/SD Card Tray Rose Gold",1.0000,1,4,12.0000,0,528,/s/a/samg935f40__1.jpg;/s/a/samg935f40_.jpg,"Samsung SM-G935F Galaxy S7 Edge Sim/SD Card Tray Rose Gold","Samsung SM-G935F Galaxy S7 Edge - Sim / SD Card Tray Rose Go"
6238,SAMG935F021,4,4,"Samsung SM-G935F Galaxy S7 Edge Coaxial Cable 62.5mm",1.0000,1,4,12.0000,0,528,/s/a/samg935f021.jpg;/s/a/samg935f021-2.jpg,"Samsung SM-G935F Galaxy S7 Edge Coaxial Cable 62.5mm",
6239,SAMG935F022,4,4,"Samsung SM-G935F Galaxy S7 Edge - Coaxial Cable 97mm",1.0000,1,4,13.0000,0,528,/s/a/samg935f022_.jpg;/s/a/samg935f022__1.jpg,"Samsung SM-G935F Galaxy S7 Edge - Coaxial Cable 97mm","Samsung SM-G935F Galaxy S7 Edge - Coaxial Cable 97mm"
6388,SAMG935F35,4,4,"Samsung SM-G935F Galaxy S7 Edge Back Cover Rose Gold",1.0000,1,4,85.0000,0,528,/s/a/samg935f35-2_.jpg;/s/a/samg935f35-4_.jpg;/s/a/samg935f35_.jpg,"Samsung SM-G935F Galaxy S7 Edge Back Cover Rose Gold",
6389,SAMG935F12,4,4,"Samsung SM-G935F Galaxy S7 Edge Back Cover Sliver",1.0000,1,4,85.0000,0,528,/s/a/samg935f12_1.jpg;/s/a/samg935f12-2_2.jpg,"Samsung SM-G935F Galaxy S7 Edge Back Cover Sliver","Samsung SM-G935F Galaxy S7 Edge Back Cover Sliver"
6397,SAMG935F30,4,4,"Samsung SM-G935F Galaxy S7 Edge Back Cover Black",1.0000,1,4,85.0000,0,528,/s/a/samg935f30.jpg;/s/a/samg935f30-2.jpg,"Samsung SM-G935F Galaxy S7 Edge Back Cover Black",
6735,SAMG935F281,4,4,"Samsung SM-G935F Galaxy S7 Edge Back Cover Dark Blue",1.0000,1,4,78.0000,0,528,/s/a/samg935f281-1.jpg;/s/a/samg935f281.jpg,"Samsung SM-G935F Galaxy S7 Edge Back Cover Dark Blue","SM-G935F S7 Edge Back Cover Dark Blue"
7787,GH97+18533A,4,4,"Samsung SM-G935F Galaxy S7 Edge Display Black ",1.0000,1,4,1810.0000,0,528,/g/h/gh97-18533a-1_1_1.jpg;/g/h/gh97-18533a-2_1.jpg,"Samsung SM-G935F Galaxy S7 Edge Display Black ","Samsung SM-G935F Galaxy S7 Edge Display Black "
7788,GH97+18533C,4,4,"Samsung SM-G935F Galaxy S7 Edge Display Gold ",1.0000,1,4,1890.0000,0,528,/g/h/gh97-18533c-1_1_1.jpg;/g/h/gh97-18533c-2_1.jpg,"Samsung SM-G935F Galaxy S7 Edge Display Gold ","Samsung SM-G935F Galaxy S7 Edge Display Gold "
7796,GH43-+04575B,4,4,"Samsung SM-G935F S7 Edge Battery EB-BG935ABE ",,2,4,255.0000,0,528,,,
7802,GH82+11346B,4,4,"Samsung SM-G935F Galaxy S7 Edge Back Cover Silver Original ",1.0000,1,4,265.0000,0,528,/g/h/gh82-11346b-2_1.jpg;/g/h/gh82-11346b-1_1.jpg,"Samsung SM-G935F Galaxy S7 Edge Back Cover Silver Original ","Samsung SM-G935F Galaxy S7 Edge Back Cover Silver Original "
7803,GH82+11346E,4,4,"vSamsung SM-G935F Galaxy Galaxy S7 Edge Back Cover Original Pink ",1.0000,1,4,265.0000,0,528,/g/h/gh82-11346e-1_1_1_1.jpg;/g/h/gh82-11346e-2_1_1_1.jpg,"vSamsung SM-G935F Galaxy Galaxy S7 Edge Back Cover Original Pink ","vSamsung SM-G935F Galaxy Galaxy S7 Edge Back Cover Original Pink "
7831,GH97+18533D,4,4,"Samsung SM-G935F Galaxy S7 Edge LCD Display White ",1.0000,1,4,1810.0000,0,528,/s/a/samsung-g935f-galaxy-s7-edge-lcd-display-module-si_1_1.jpg,"Samsung SM-G935F Galaxy S7 Edge LCD Display White ","Samsung SM-G935F Galaxy S7 Edge LCD Display White "
7843,GH97+18533B,4,4,"Samsung SM-G935F Galaxy S7 Edge Display Silver ",1.0000,1,4,1810.0000,0,528,/s/a/samsung-g935f-galaxy-s7-edge-lcd-display-module-si_2.jpg,"Samsung SM-G935F Galaxy S7 Edge Display Silver ","Samsung SM-G935F Galaxy S7 Edge Display Silver "
7844,GH43+04575A,4,4,"Samsung SM-G935F Galaxy S7 Edge Battery 3600mAh ",1.0000,1,4,220.0000,0,528,/s/7/s7_edge_3__1_2.jpg;/s/7/s7_edge_2__1_2.jpg;/s/7/s7_edge_1__1_2.jpg,"Samsung SM-G935F Galaxy S7 Edge Battery 3600mAh ","Samsung SM-G935F Galaxy S7 Edge Battery 3600mAh "
7854,GH96+09855A,4,4,"Samsung SM-G935F S7 Edge Camera Module Main 12MP Original ",1.0000,2,4,545.0000,0,528,/s/7/s7_edge_original_kamera_1.jpg,"Samsung SM-G935F S7 Edge Camera Module Main 12MP Original ","Samsung SM-G935F S7 Edge Camera Module Main 12MP Original "
7857,GH82+11346C,4,4,"Samsung SM-G935F Galaxy S7 Edge Back Cover Gold Original ",1.0000,1,4,265.0000,0,528,/g/o/golden_back_cover_2.jpg,"Samsung SM-G935F Galaxy S7 Edge Back Cover Gold Original ","Samsung SM-G935F Galaxy S7 Edge Back Cover Gold Original "
7858,GH82+11346D,4,4,"Samsung SM-G935F Galaxy S7 Edge Back Cover White Original ",1.0000,1,4,265.0000,0,528,/w/h/white_2_back_cover_1.jpg,"Samsung SM-G935F Galaxy S7 Edge Back Cover White Original ","Samsung SM-G935F Galaxy S7 Edge Back Cover White Original "
7879,GH82+11346A,4,4,"Samsung SM-G935F Galaxy S7 Edge Back Cover Black Original ",1.0000,1,4,265.0000,0,528,/b/l/black_2_back_cover_2.jpg,"Samsung SM-G935F Galaxy S7 Edge Back Cover Black Original ","Samsung SM-G935F Galaxy S7 Edge Back Cover Black Original "
7882,GH98+38787C,4,4,"Samsung SM-G935F Galaxy S7 Edge Sim Card Tray Gold ",1.0000,1,4,70.0000,0,528,/g/h/gh98_38787c_1.jpg;/g/h/gh98_38787c.jpg,"Samsung SM-G935F Galaxy S7 Edge Sim Card Tray Gold ","Samsung SM-G935F Galaxy S7 Edge Sim Card Tray Gold "
7973,GH43+04575B,4,4,"Samsung SM-G935F S7 Edge Battery EB-BG935ABE ",1.0000,2,4,169.0000,0,528,/s/7/s7_edge_2__1_1.jpg;/s/7/s7_edge_3__1_1.jpg;/s/7/s7_edge_1__1_1.jpg,"Samsung SM-G935F S7 Edge Battery EB-BG935ABE ","Samsung SM-G935F S7 Edge Battery EB-BG935ABE "
8300,SAMG930F027,4,4,"Samsung SM-G930/G935 Galaxy S7/S7 Edge Adhesive foil for Window Camera",,1,4,12.0000,0,524;528,/s/a/samg930f027.jpg,"Samsung SM-G930/G935 Galaxy S7/S7 Edge Adhesive foil for Window Camera","Samsung SM-G930/G935 Galaxy S7/S7 Edge Adhesive foil for Window Camera"
8436,GH97+18533E,4,4,"Galaxy S7 Edge Display Pink Gold",1.0000,1,4,1810.0000,0,528,/g/h/gh97_18533e-2.jpg;/g/h/gh97_18533e-1.jpg,"Galaxy S7 Edge Display Pink Gold","Galaxy S7 Edge Display Pink Gold"
8437,GH97+18533G,4,4,"Galaxy S7 Edge Display Blue",1.0000,1,4,1910.0000,0,528,/g/h/gh97_18533g-1.jpg;/g/h/gh97_18533g-2.jpg,"Galaxy S7 Edge Display Blue","Galaxy S7 Edge Display Blue"
8453,GH82+11346F,4,4,"Galaxy S7 Edge Back Cover Blue",1.0000,1,4,264.0000,0,528,/g/h/gh82_11346f.jpg;/g/h/gh82_11346f-1.jpg,"Galaxy S7 Edge Back Cover Blue","Galaxy S7 Edge Back Cover Blue"
4596,GH96-08068A,4,4,"Samsung SM-J100F Galaxy J1 LCD Display",0.0000,2,4,240.0000,0,531,/s/a/samsung-galaxy-j1-lcd_1.jpg,"Samsung SM-J100F Galaxy J1 LCD Display","Samsung SM-J10H J1 LCD"
4700,GH96-08064D,4,4,GH96-08064D,0.0000,1,4,180.0000,0,531,/j/1/j1_touch_black_1.jpg,GH96-08064D,"Samsung SM-J100H J1 Touch Black Original"
4774,GH96-08064E,4,4,"Samsung SM-J100H Galaxy J1 Touch Original White",0.0000,1,4,180.0000,0,531,/g/h/gh96-08064e_01.jpg;/g/h/gh96-08064e_02.jpg,"Samsung SM-J100H Galaxy J1 Touch Original White",
4775,GH96-08064F,4,4,"Samsung SM-J100H Galaxy J1 Touch Original Blue",0.0000,2,4,179.0000,0,531,/g/h/gh96-08064f_01.jpg;/g/h/gh96-08064f_02.jpg,"Samsung SM-J100H Galaxy J1 Touch Original Blue","Samsung SM-J100H J1 Touch Blue Original<br />Compatible With:Samsung SM-J100H J1<br /><br />Features:<br />This Screen Replacement includes the Digitizer Touch Screen with Glass Lens already attached. This part does not include the LCD. Please note.<br />&bull;This&nbsp; Digitizer Screen is branded with logo on the top, please note.<br />&bull;This item is blue, please note.<br />&bull;The Digitizer Touch Panel is 100% original and brand new replacement.<br />&bull;This replacement Digitizer Screen is compatible with Samsung SM-J100H J1 only. Please check your model before ordering.<br /><br />How to Install / Tips:<br />&bull;These parts are hermetically attached, special tooling is required for assembly or disassembly.<br />&bull;The flex cable is very sensitive and is easily damaged. Handle carefully.<br />&bull;Be sure to choose the right color and version before placing an order.<br />&bull;Please try to handle the repair or replacement work in a dry and dust free environment without direct sunlight.<br /><br /><strong>NOTE:</strong><br /><strong>&bull;The installation of any new part should be done by a qualified person. GSP is not responsible for any damage caused during installation.</strong>"
4816,SAMJ100H04,4,4,"Samsung SM-J100H Galaxy Charge Connector",0.0000,1,4,15.0000,0,531,/s/a/samj100h04.jpg,"Samsung SM-J100H Galaxy Charge Connector",
4817,SAMJ100H05,4,4,"Samsung SM-J100H Galaxy Earpiece",1.0000,1,4,8.0000,0,531,/s/a/samj100h05.jpg,"Samsung SM-J100H Galaxy Earpiece","<p>Samsung Galaxy SM-J100H Earpiece<br />Compatible With: Samsung Galaxy SM-J100H<br /><br />Features:<br />&nbsp;The Samsung Galaxy SM-J100H ear speaker can help you to solve the problems as no sound or unstable sound comes from the broken earpiece when your phone is used with strong signal.<br />&nbsp;This Samsung Galaxy SM-J100H Earpiece is brand new original replacement.<br />&nbsp;This ear speaker replacement is compatible with Samsung Galaxy SM-J100H only. <br /><br />How to Install / Tips:<br />&nbsp;Please try to handle the repair or replacement work in a dry and dust free environment without direct sunlight.<br />&nbsp;Special tooling is required when disassembling and reassembling the Samsung Galaxy SM-J100H ear speaker.<br /><br /><strong>NOTE:</strong><br /><strong>&nbsp;The installation of any new parts should be done by a qualified person. GSP is not responsible for any damage caused during installation.</strong></p>"
4818,SAMJ100H06,4,4,"Samsung SM-J100H Galaxy Speaker",1.0000,1,4,11.0000,0,531,/s/a/samj100h06.jpg,"Samsung SM-J100H Galaxy Speaker","<p>Samsung Galaxy SM-J100H Speaker<br />Compatible With: Samsung Galaxy SM-J100H<br /><br />Features:<br />&bull; This Samsung Galaxy SM-J100H loudspeaker assembly is brand new and original replacement.<br />&bull; Compatible with Samsung Galaxy SM-J100H only.<br />&bull; This Samsung Galaxy SM-J100H loud speaker module including the loudspeaker and signal module.<br />&bull; It is used to replace the broken/faulty buzzer ringer loudspeaker or antenna for Samsung Galaxy SM-J100H.<br /><br />How to Install / Tips:<br />&bull;Highly recommend professional installation.<br />&bull;Please check your model before ordering.<br />&bull; Repair tools needed: Phillips screwdriver, suction cup, guitar pick, tweezers and spudger.<br />&bull;Must-have items needed to finish the installation: Back cover sticker.<br /><br /><strong>NOTE:</strong><br /><strong>● The installation of any new parts should be done by a qualified person. GSP is not responsible for any damage caused during installation.</strong></p>"
4819,SAMJ100H07,4,4,"Samsung SM-J100H Galaxy Back Camera",0.0000,1,4,107.0000,0,531,/s/a/samj100h07.jpg,"Samsung SM-J100H Galaxy Back Camera","<p>Samsung Galaxy SM-J100H Back Camera<br />Compatible With: Samsung Galaxy SM-J100H<br /><br />Features:<br />This Samsung Galaxy SM-J100H Rear Facing Camera does not include the camera lens.<br />This is theSamsung Galaxy SM-J100HRear Facing Camera. We can also supply the Samsung SM-G360F Core Prime Front Facing Camera.<br />This Samsung Galaxy SM-J100H Back Camera is a brand new original replacement.<br />This Back Facing Camera is compatible with Samsung Galaxy SM-J100H only. <br /><br />How to Install / Tips:<br />Please choose the right part before placing an order.<br />Please try to handle the repair or replacement work in a dry and dust free environment without direct sunlight.<br />Special tooling is required when disassembling and reassembling the Samsung Galaxy SM-J100H Rear Camera.<br /><br /><strong>NOTE:</strong><br /><strong>The installation of any new parts should be done by a qualified person.&nbsp;GSP is not responsible for any damage caused during installation.</strong></p>"
4820,SAMJ100H08,4,4,"Samsung SM-J100H Galaxy Front Camera",0.0000,1,4,46.0000,0,531,/s/a/samj100h08.jpg,"Samsung SM-J100H Galaxy Front Camera","<p>Samsung Galaxy SM-J100H Front Camera<br />Compatible With: Samsung Galaxy SM-J100H<br /><br />Features:<br />&nbsp;This part is used to replace the defective or damaged Samsung Galaxy SM-J100H sensor flex cable in your device, and it is a must for usage of the front facing camera.<br />&nbsp;This back plate is only compatible with Samsung Galaxy SM-J100H only. <br /><br />How to Install / Tips:<br />&nbsp;Please choose the right part before placing an order.<br />&nbsp;Please try to handle the repair or replacement work in a dry and dust free environment without direct sunlight.<br />&nbsp;Special tooling is required for the repair or replacement work.<br /><br /><strong>NOTE:</strong><br /><strong>&nbsp;The installation of any new parts should be done by a qualified person. GSP is not responsible for any damage caused during installation.</strong></p>"
4857,SAMJ100H01,4,4,"Samsung SM-J100H Galaxy Touchscreen Blue",1.0000,1,4,105.0000,0,531,/s/a/samj100h01.jpg;/s/a/samj100h01-1.jpg,"Samsung SM-J100H Galaxy Touchscreen Blue","Samsung Galaxy SM-J100H Touchscreen Blue<br />Compatible With:Samsung Galaxy SM-J100H<br /><br />Features:<br />This Screen Replacement includes the Digitizer Touch Screen with Glass Lens already attached. This part does not include the LCD. Please note.<br />&bull;This&nbsp; Digitizer Screen is branded with logo on the top, please note.<br />&bull;This item is BLUE, please note.<br />&bull;The Digitizer Touch Panel is 100% original and brand new replacement.<br />&bull;This replacement Digitizer Screen is compatible with Samsung Galaxy SM-J100H only. Please check your model before ordering.<br /><br />How to Install / Tips:<br />&bull;These parts are hermetically attached, special tooling is required for assembly or disassembly.<br />&bull;The flex cable is very sensitive and is easily damaged. Handle carefully.<br />&bull;Be sure to choose the right color and version before placing an order.<br />&bull;Please try to handle the repair or replacement work in a dry and dust free environment without direct sunlight.<br /><br /><strong>NOTE:</strong><br /><strong>&bull;The installation of any new part should be done by a qualified person. GSP is not responsible for any damage caused during installation.</strong>"
4858,SAMJ100H02,4,4,"Samsung SM-J100H Galaxy Touchscreen White",1.0000,1,4,105.0000,0,531,/s/a/samj100h02-1.jpg;/s/a/samj100h02.jpg,"Samsung SM-J100H Galaxy Touchscreen White",
4859,SAMJ100H03,4,4,"Samsung SM-J100H Galaxy J1 Touchscreen Black",1.0000,1,4,105.0000,0,531,/s/a/samj100h03.jpg;/s/a/samj100h03-1.jpg,"Samsung SM-J100H Galaxy J1 Touchscreen Black","Samsung Galaxy SM-J100H Touchscreen Black<br />Compatible With:Samsung Galaxy SM-J100H<br /><br />Features:<br />This Screen Replacement includes the Digitizer Touch Screen with Glass Lens already attached. This part does not include the LCD. Please note.<br />&bull;This&nbsp; Digitizer Screen is branded with logo on the top, please note.<br />&bull;This item is black, please note.<br />&bull;The Digitizer Touch Panel is 100% original and brand new replacement.<br />&bull;This replacement Digitizer Screen is compatible with Samsung Galaxy SM-J100H only. Please check your model before ordering.<br /><br />How to Install / Tips:<br />&bull;These parts are hermetically attached, special tooling is required for assembly or disassembly.<br />&bull;The flex cable is very sensitive and is easily damaged. Handle carefully.<br />&bull;Be sure to choose the right color and version before placing an order.<br />&bull;Please try to handle the repair or replacement work in a dry and dust free environment without direct sunlight.<br /><br /><strong>NOTE:</strong><br /><strong>&bull;The installation of any new part should be done by a qualified person. GSP is not responsible for any damage caused during installation.</strong>"
7834,GH96+08064E,4,4,"Samsung SM-J100H Galaxy J1 Touch Original White ",,1,4,180.0000,0,531,/g/h/gh96-08064e_01_1.jpg;/g/h/gh96-08064e_02_1.jpg,"Samsung SM-J100H Galaxy J1 Touch Original White ","Samsung SM-J100H Galaxy J1 Touch Original White "
7835,GH96+08064F,4,4,"Samsung SM-J100H Galaxy J1 Touch Original Blue ",1.0000,1,4,179.0000,0,531,/g/h/gh96-08064f_02_1.jpg;/g/h/gh96-08064f_01_1.jpg,"Samsung SM-J100H Galaxy J1 Touch Original Blue ","Samsung SM-J100H Galaxy J1 Touch Original Blue "
7852,GH96+08064D,4,4,GH96-08064D ,,1,4,180.0000,0,531,/j/1/j1_touch_black_1_1.jpg,GH96-08064D ,GH96-08064D 
7863,GH96+08068A,4,4,"Samsung SM-J100F Galaxy J1 LCD Display ",1.0000,1,4,240.0000,0,531,/s/a/samsung-galaxy-j1-lcd_1_1.jpg,"Samsung SM-J100F Galaxy J1 LCD Display ","Samsung SM-J100F Galaxy J1 LCD Display "
4513,SAMA310F01,4,4,"Samsung SM-A310F Galaxy A3 2016 LCD Display OEM Gold",0.0000,2,4,490.0000,0,534,/s/a/samsung_sm-a310f_a3_2016_lcd_gold_.jpg,"Samsung SM-A310F Galaxy A3 2016 LCD Display OEM Gold","Samsung SM-A310F A3 (2016) LCD Gold (OEM) <br /> <strong>Quality:</strong> OEM<br />Compatible With: Samsung SM-A310F A3 (2016)<br /><br />This item includes the following parts:<br />1. LCD Screen;<br />2. Digitizer Touch Screen;<br /><br />Features:<br />● This item includes the LCD screen, digitizer touch screen.<br />● This part is a S+ grade product, which means 100% original manufactured and assembled and high quality.<br />● This part is only compatible with Samsung SM-A310F A3 (2016)<br /><br />How to Install / Tips:<br />● Please choose the right part before placing an order.<br />● The flex cable ribbon is easily damaged. Handle carefully! When install the front camera flex assembly.<br />● Special tooling is required when disassembling and reassembling the LCD Screen and Digitizer Assembly.<br /><br /><strong>NOTE:</strong><br /><strong>● The installation of any new parts should be done by a qualified person. GSP is not responsible for any damage caused during installation.</strong>"
